X,Y,code_loc,name,region,departemen,commune,nbre_hbts,couverture,exist_ZB,icon_url
-14.5111060783556,14.0681851031457,"3039",FASS GOUNASS,,,,,,,./0.png
-16.1047234540446,14.0048765801434,"3040",FASS GUELADIO,,,,,,,./0.png
-15.9210626461345,14.6457539477956,"3041",FASS KAEL,,,,,,,./0.png
-16.0458906078363,14.1590175586841,"3042",FASS KAHONE,,,,,,,./0.png
-16.0314639969592,14.3565969965605,"3043",FASS KANE,,,,,,,./0.png
-14.9387979261936,13.9038275342722,"3044",FASS KATY,,,,,,,./0.png
-15.8069550743094,13.8459842138091,"3045",FASS KEUR EL HADJI KATIM,,,,,,,./0.png
-14.8640033759015,13.9272794915848,"3046",FASS KEUR MOMAR,,,,,,,./0.png
-15.8889010115652,13.868203997275,"3047",FASS KEUR MOMATH COUTA,,,,,,,./0.png
-15.8166812967694,13.6111474340803,"3048",FASS KEUR OMAR SOKHNA,,,,,,,./0.png
-15.8680810244037,13.7710858059179,"3049",FASS KEUR OMAR TOUNKARA,,,,,,,./0.png
-15.9544543117355,13.6812775604546,"3050",FASS KEUR SERIGNE MBAYE,,,,,,,./0.png
-16.037517827376,14.3582701702853,"3051",FASS KOFFE,,,,,,,./0.png
-14.8277766334406,13.982087238236,"3052",FASS KOUNGHEUL,,,,,,,./0.png
-15.302657996759,14.3246608822431,"3053",FASS LEWE,,,,,,,./0.png
-15.5416755244827,13.671004741535,"3054",FASS LOHENE,,,,,,,./0.png
-15.2750005408264,14.6667627317277,"3055",FASS LOLI,,,,,,,./0.png
-14.936352123194,12.7096209783603,"3056",FASS LOUMBATOU,,,,,,,./0.png
-15.2046535769194,14.1327001780049,"3057",FASS MAME BABA,,,,,,,./0.png
-16.2146712571242,13.9329239264418,"3058",FASS MATAR,,,,,,,./0.png
-14.7416633128678,14.3526157932304,"3059",FASS MBAYENE I,,,,,,,./0.png
-15.1305612472312,13.9576455638729,"3060",FASS MBAYENE II,,,,,,,./0.png
-14.7255242862905,13.6600514681877,"3061",FASS MBOYENE,,,,,,,./0.png
-14.9477587711923,13.0048803230793,"3062",FASS MOSSORY,,,,,,,./0.png
-14.5454234200317,14.0354578808383,"3063",FASS NDAWENE,,,,,,,./0.png
-16.5710170899171,15.3655610428434,"3064",FASS NDIAYE,,,,,,,./0.png
-16.1181400905738,15.5347996163953,"3065",FASS NDIAYE,,,,,,,./0.png
-15.0964393615625,14.1230659814696,"3066",FASS NDIAYENE,,,,,,,./0.png
-14.5623326020402,13.8101307454282,"3067",FASS NDIAYENE,,,,,,,./0.png
-15.130173749361,13.2320395566219,"3068",Fass Ndienghene,,,,,,,./0.png
-14.5499925604632,13.8329391938906,"3069",FASS NDIMBELANE,,,,,,,./0.png
-14.905679927404,14.1288807582334,"3070",FASS NGACKENE,,,,,,,./0.png
-15.9389045794258,13.9682002704125,"3071",FASS NGAYENE,,,,,,,./0.png
-16.1000144363661,13.671000360108,"3072",FASS NGAYENE,,,,,,,./0.png
-15.5194355242829,13.71656921555,"3073",FASS NGAYENE,,,,,,,./0.png
-15.4643081058177,14.0758105587096,"3074",FASS NGODIBA,,,,,,,./0.png
-16.3220778889882,15.9286754002815,"3075",FASS NGOM,,,,,,,./0.png
-16.1389032090643,13.7959918167771,"3076",FASS NGUEYENE,,,,,,,./0.png
-15.7474971515141,13.7305867158629,"3077",FASS NGUEYENE,,,,,,,./0.png
-16.0250135452495,13.925152892942,"3078",FASS NGUINDOR,,,,,,,./0.png
-14.6930547616503,14.2654053772624,"3079",FASS NIABARDOU,,,,,,,./0.png
-15.1541705200242,14.0279240459897,"3080",FASS NIAHENE,,,,,,,./0.png
-16.7792001627505,15.1722708528569,"3081",FASS NIANG,,,,,,,./0.png
-14.9638878594044,13.8076607347406,"3082",FASS NIANGHENE,,,,,,,./0.png
-14.0994549599001,12.9692004865505,"3083",FASS PATHE KANDE,,,,,,,./0.png
-16.1555744359948,15.069493785815,"3084",FASS PEULH,,,,,,,./0.png
-15.288079025229,14.5613057276591,"3085",FASS SENENE,,,,,,,./0.png
-15.6992408109417,14.152981461377,"3086",FASS SY,,,,,,,./0.png
-15.8948578090716,15.1231869661358,"3087",FASS THIAM,,,,,,,./0.png
-16.0652927988341,13.8904357455821,"3088",FASS THIAMENE,,,,,,,./0.png
-15.0141712274571,14.0545832252366,"3089",FASS THIARENE,,,,,,,./0.png
-14.74877114158,13.892855523869,"3090",FASS THIECKENE,,,,,,,./0.png
-14.5083224541403,14.3154027854819,"3091",FASS THIEKENE,,,,,,,./0.png
-16.2594751800999,13.604346632727,"3092",FASS THIEKENE,,,,,,,./0.png
-14.8983576057197,14.3011878025142,"3093",FASS THIOYENE (TAGUINE),,,,,,,./0.png
-16.0955555920101,14.0006058511956,"3094",FASS TOUCOULEUR,,,,,,,./0.png
-16.3164544086753,15.1580584297358,"3095",FASS TOURE,,,,,,,./0.png
-16.1436696099773,15.0596196080396,"3096",FASS TOURE,,,,,,,./0.png
-15.5366769383925,12.5047133561474,"3097",FASSADA,,,,,,,./0.png
-15.5820684728878,12.4887221249282,"3098",FASSANE,,,,,,,./0.png
-16.4335220467036,14.8349230455322,"3099",FASSEL,,,,,,,./0.png
-16.6271358451889,14.950452636905,"3100",FASSEL,,,,,,,./0.png
-15.3062087049222,13.1928891380996,"3101",FATATO DEMBA,,,,,,,./0.png
-16.4076177432808,14.3341692419138,"3102",FATICK,,,,,,,./0.png
-12.5395784192677,13.3830202696214,"3103",FATICOUNDA,,,,,,,./0.png
-14.1985768569128,13.6670100314172,"3104",FATYCOUNDA,,,,,,,./0.png
-14.693624662817,13.259821092561,"3105",FATYCOUNDA,,,,,,,./0.png
-16.4222419203301,14.1973440439917,"3106",FAYAKO,,,,,,,./0.png
-16.4385584454379,14.9887954071555,"3107",FAYE BARIDIAME,,,,,,,./0.png
-15.9902980308997,13.6404521879687,"3108",FAYENE,,,,,,,./0.png
-16.4863596129897,14.2895784396739,"3109",FAYIL,,,,,,,./0.png
-16.7744671809359,14.4456593391244,"3110",FAYLAR,,,,,,,./0.png
-16.2558070633667,14.3955064894231,"3111",FELANE,,,,,,,./0.png
-16.4446918404321,14.0267814543225,"3112",FELANE,,,,,,,./0.png
-14.4194340294347,13.7196068447323,"3113",FELANE SINE,,,,,,,./0.png
-16.489124082687,14.1569029342651,"3114",FELIR,,,,,,,./0.png
-16.6180849338179,15.1542164500432,"3115",FEMBOUL,,,,,,,./0.png
-12.7120352907285,14.1594093963906,"3116",FERGO,,,,,,,./0.png
-14.6137850916195,16.2463276843799,"3117",FERLO I,,,,,,,./0.png
-13.9950016323491,16.1323122900362,"3118",FERLO TIKITE,,,,,,,./0.png
-13.6755217477984,13.4491782189251,"3119",Ferme de Samba Tall,,,,,,,./0.png
-13.3833036602753,14.8995064485028,"3120",FETE BOWAL,,,,,,,./0.png
-13.4854239793128,14.9348400510258,"3121",FETE BOWE,,,,,,,./0.png
-15.2666671684415,16.1419261017956,"3122",FETE DONDOU SENO,,,,,,,./0.png
-13.6151643288725,15.0372514409945,"3123",FETE FOWROU,,,,,,,./0.png
-12.4447998936364,14.5592216278998,"3124",FETE GOLOMBI,,,,,,,./0.png
-15.2399142777034,16.178163922715,"3125",FETE LAOBES,,,,,,,./0.png
-12.6707935249711,14.2181752877365,"3126",FETE NIEBE,,,,,,,./0.png
-13.3849206669905,15.6526093296478,"3127",FETE NIEBE,,,,,,,./0.png
-15.9750155455869,15.9319243175863,"3128",FETO,,,,,,,./0.png
-16.2686518643323,14.9751701193532,"3129",FETODIE,,,,,,,./0.png
-16.052800335133,13.673782032052,"3130",FETTO,,,,,,,./0.png
-16.694465422974,14.8503568106578,"3131",FIAYE,,,,,,,./0.png
-14.9648325126245,13.2985780981318,"3132",Fidawsi,,,,,,,./0.png
-12.4634489790105,14.2205726194756,"3133",FIDJI BIDJI,,,,,,,./0.png
-15.0086117045782,16.5113460363916,"3134",FIGO,,,,,,,./0.png
-16.6624398478826,14.1339822919674,"3135",FIMELA,,,,,,,./0.png
-16.2968960482373,14.5830368729453,"3136",FINTEL DJIGATTE,,,,,,,./0.png
-16.0195732076243,14.7801416358798,"3137",FINTEL SERERE I,,,,,,,./0.png
-16.0555711980498,14.7792475594951,"3138",FINTEL SERERE II,,,,,,,./0.png
-16.2890062251856,14.5845901422363,"3139",FINTEL SOMB,,,,,,,./0.png
-16.2811658002402,14.5818671668592,"3140",FINTEL TOUCOULEUR,,,,,,,./0.png
-16.1163674143128,12.6601287772463,"3141",FINTHIOCK,,,,,,,./0.png
-16.4524304894182,13.7607843576841,"3142",FIRDAOSSI,,,,,,,./0.png
-15.8869396229676,15.0179356607286,"3143",FIRDAOUSSY,,,,,,,./0.png
-15.6936103699238,13.700969937636,"3144",FIRGUI,,,,,,,./0.png
-15.6930735127599,13.7071107048966,"3145",FIRGUI GAWANE,,,,,,,./0.png
-12.4022593843854,14.4221491999518,"3146",FISSA DAROU,,,,,,,./0.png
-16.6256470550238,12.513585057851,"3147",FISSAO,,,,,,,./0.png
-16.6144825808742,14.5421385999156,"3148",FISSEL ESCALE,,,,,,,./0.png
-16.6193281609225,14.5334915383898,"3149",FISSEL SERERE,,,,,,,./0.png
-14.4350101153363,12.9721344524294,"3150",FODE BAYO,,,,,,,./0.png
-11.7028433060086,12.7969869549658,"3151",FODE BINEA,,,,,,,./0.png
-11.879398773731,12.577000869716,"3152",FODE COUNDA,,,,,,,./0.png
-13.8845204961475,13.5500745142232,"3153",FODE COUNDA ANSOU,,,,,,,./0.png
-13.885874689275,13.5608933410458,"3154",FODE COUNDA SADIO,,,,,,,./0.png
-15.3567260025674,15.083513074968,"3155",FOGHY,,,,,,,./0.png
-15.5584530189393,13.2341208250056,"3156",FOLO ISMAILA,,,,,,,./0.png
-15.5504584387548,13.2375742030207,"3157",FOLOLO BIRANE,,,,,,,./0.png
-15.5552919597235,13.2199315008703,"3158",FOLOLO ISMAYLA,,,,,,,./0.png
-12.3316284457872,12.7077095622743,"3159",Folonkoto,,,,,,,./0.png
-14.9728017387704,16.6094729192407,"3160",FONDE ASS,,,,,,,./0.png
-13.9689599001875,16.3099124648402,"3161",FONDE ELIMANE,,,,,,,./0.png
-14.0496849347753,16.2368843125561,"3162",FONDE GANDE,,,,,,,./0.png
-12.0148892211619,12.4215005503325,"3163",FONGOLIMBI,,,,,,,./0.png
-13.1077242960603,15.4222270516143,"3164",FORA DIAWARA,,,,,,,./0.png
-16.4711876587784,15.0986952671417,"3165",FORBOTTE,,,,,,,./0.png
-16.5265750712966,15.4865016893582,"3166",FORDIOKH ABDOUL,,,,,,,./0.png
-16.5680815717178,15.5030761196339,"3167",FORDIOKH BANDA,,,,,,,./0.png
-16.5528071182895,15.5208531608207,"3168",FORDIOKH GALLO BA,,,,,,,./0.png
-16.530581387656,15.5166881805335,"3169",FORDIOKH GALLO BOUSSO,,,,,,,./0.png
-16.5319628097663,15.5194623133701,"3170",FORDIOKH MODY,,,,,,,./0.png
-16.5241703989441,15.5004820892641,"3171",FORDIOKH OUOLOF,,,,,,,./0.png
-15.5977935150204,13.2049342558876,"3172",FOROYA,,,,,,,./0.png
-15.846245270936,16.1523184842285,"3173",FOSS I,,,,,,,./0.png
-15.8445405749339,16.1561398939578,"3174",FOSS II,,,,,,,./0.png
-15.6881043569916,16.1003940241672,"3175",FOSS NDIAKHAYE I,,,,,,,./0.png
-15.6908381207137,16.1040734286813,"3176",FOSS NDIAKHAYE II,,,,,,,./0.png
-16.7205599868525,14.320330008089,"3177",FOUA I,,,,,,,./0.png
-16.7294729939012,14.2967842210885,"3178",FOUA II,,,,,,,./0.png
-16.7091994638435,14.3379551759794,"3179",FOUAH MBEGNARD,,,,,,,./0.png
-14.6360511424201,14.2990323444059,"3180",FOUBAR,,,,,,,./0.png
-12.3521342762554,12.8424871619788,"3181",Foukhoto,,,,,,,./0.png
-14.5002739208813,13.8076614413702,"3182",FOULA COLONG,,,,,,,./0.png
-14.2863782705029,12.8635078179969,"3183",FOULADOU YERO,,,,,,,./0.png
-14.0267127890881,13.0618041666365,"3184",FOULAMORI DEMBA,,,,,,,./0.png
-14.0255459701477,13.0677219477626,"3185",FOULAMORI YERO,,,,,,,./0.png
-14.7244382542006,12.7160776997893,"3186",FOULAMORY,,,,,,,./0.png
-14.9393550107915,13.0161818774349,"3187",FOULANDING DOMEL,,,,,,,./0.png
-14.9441402479186,13.0209484547902,"3188",FOULANDING SAMBA KANDE,,,,,,,./0.png
-17.0191654727043,14.8662755787791,"3189",FOULOUM,,,,,,,./0.png
-14.4077770885884,13.2178955389469,"3190",FOUMI HARA,,,,,,,./0.png
-13.1827293299598,15.4380628198304,"3191",FOUMIHARA DEMBOUBE,,,,,,,./0.png
-13.1791413560585,15.4403107042531,"3192",FOUMIHARA DIAMVELY,,,,,,,./0.png
-13.2027394803387,15.4394458435835,"3193",FOUMIHARA DIOBE,,,,,,,./0.png
-16.4682978995493,14.1277982748174,"3194",FOUNDIOUGNE,,,,,,,./0.png
-16.6133719883015,13.7791083042172,"3195",Foura,,,,,,,./0.png
-14.1507248832381,15.2160432581033,"3196",FOURDOU MBAILA,,,,,,,./0.png
-16.7767726554023,15.3681993737716,"3197",FOUT,,,,,,,./0.png
-15.6394485770116,13.6399123444813,"3198",FOUTA,,,,,,,./0.png
-14.7260810325821,15.2998073165879,"3199",FOUTHITY,,,,,,,./0.png
-15.4857562140605,14.859129543618,"3200",FOYLOLDE DJENGUEL,,,,,,,./0.png
-15.4855114426457,14.8660645489845,"3201",FOYLOLDE NDOUR,,,,,,,./0.png
-13.4341454303258,13.4018719507278,"3202",France,,,,,,,./0.png
-16.1865753468173,12.8323931221819,"3203",FRANCOUNDA,,,,,,,./0.png
-15.3869478874223,12.6038715794455,"3204",FRANCOUNDA,,,,,,,./0.png
-15.6733368831348,12.6361728138811,"3205",FRANCOUNDA,,,,,,,./0.png
-14.5981759219367,13.2254723168041,"3206",Francounda,,,,,,,./0.png
-15.8987983797294,12.7138927443198,"3207",FRANCOUNDA BADJICOUNDA,,,,,,,./0.png
-15.9247054474342,12.7187405077767,"3208",FRANCOUNDA BADJIGA,,,,,,,./0.png
-15.9274741628169,12.7050686174437,"3209",FRANCOUNDA BAINOUCK,,,,,,,./0.png
-15.9160011908431,12.7108681431322,"3210",FRANCOUNDA SARAKHOLE,,,,,,,./0.png
-16.4816232682123,13.6852210919639,"3211",Gîte de Bandiala,,,,,,,./0.png
-13.5406524864171,16.1273108648114,"3212",GABABE PECHEURS,,,,,,,./0.png
-13.5465081411504,16.1256698029212,"3213",GABABE PEULH,,,,,,,./0.png
-16.468601494727,15.7352632848053,"3214",GABANE OUOLOF,,,,,,,./0.png
-16.4790115065129,15.7282336375096,"3215",GABANE OUOLOF,,,,,,,./0.png
-16.4680164069488,15.7343543773655,"3216",GABANE PEULH I,,,,,,,./0.png
-16.4715416794951,15.737954887373,"3217",GABANE PEULH II,,,,,,,./0.png
-16.317770544512,15.9342332711759,"3218",GABDOU,,,,,,,./0.png
-13.4322372744079,13.3571331230209,"3219",Gabon,,,,,,,./0.png
-12.4107534794196,14.7187926281714,"3220",GABOU,,,,,,,./0.png
-15.3439477912666,15.24334078333,"3221",GABOUGAL,,,,,,,./0.png
-13.6092217329643,13.3790766807434,"3222",GADAPARA,,,,,,,./0.png
-16.1000131765979,14.7320231948848,"3223",GADE,,,,,,,./0.png
-15.4944972067516,16.236158846937,"3224",GADE ABASSE,,,,,,,./0.png
-16.4080457577471,15.3535718141844,"3225",GADE AFFE,,,,,,,./0.png
-16.4375213360123,15.1225567281545,"3226",GADE AMADOU FALL,,,,,,,./0.png
-16.1384685080085,16.0911298043818,"3227",GADE AMAR FALL,,,,,,,./0.png
-15.7656073221128,15.5486262245808,"3228",GADE BADJI,,,,,,,./0.png
-16.5341917969204,14.8917403750142,"3229",GADE BISSICK,,,,,,,./0.png
-16.4723850046423,15.3008149466073,"3230",GADE BITIVE,,,,,,,./0.png
-15.7426809418093,16.0214934954929,"3231",GADE BOKI NEDO,,,,,,,./0.png
-16.6639176840505,15.100053842649,"3232",GADE BOUGLE,,,,,,,./0.png
-16.4073452585389,15.4239956417009,"3233",GADE BRAMA,,,,,,,./0.png
-15.7839952006638,15.9306240404467,"3234",GADE DEDIOUBA,,,,,,,./0.png
-15.8768215956834,15.8420582893366,"3235",GADE DIATBE,,,,,,,./0.png
-15.886082985314,15.8287052698054,"3236",GADE DIATMEL (KEUR NGATA,,,,,,,./0.png
-16.3986333983522,15.1686543897356,"3237",GADE DIOR,,,,,,,./0.png
-16.3538329457611,14.9065619075222,"3238",GADE ESCALE,,,,,,,./0.png
-15.9250114982848,15.7958286296765,"3239",GADE GARANGUEL,,,,,,,./0.png
-16.4716640003685,15.370749618702,"3240",GADE KEBE,,,,,,,./0.png
-16.2781145738835,14.9243615841884,"3241",GADE KHAPSOU,,,,,,,./0.png
-16.6861334241118,14.823123548948,"3242",GADE KHAYE,,,,,,,./0.png
-16.6283589754861,15.0653354783116,"3243",GADE KOUL,,,,,,,./0.png
-15.9277954591867,15.6458403170064,"3244",GADE MAKA,,,,,,,./0.png
-16.2986309612338,15.670838437786,"3245",GADE MAPEUYE,,,,,,,./0.png
-15.636123652675,16.2319033426273,"3246",GADE MATAMOULAMA,,,,,,,./0.png
-15.7574483526184,15.7414781965449,"3247",GADE MBELOGNE,,,,,,,./0.png
-16.3430791056396,15.8374929892567,"3248",GADE NAR,,,,,,,./0.png
-16.2500263405998,15.8389261496008,"3249",GADE NDEMB OUOLOF,,,,,,,./0.png
-16.2418415000731,15.8395606996621,"3250",GADE NDEMB PEULH,,,,,,,./0.png
-15.6041804240441,16.1985765626148,"3251",GADE NDIACK FALL,,,,,,,./0.png
-16.3108113259169,15.1650603971215,"3252",GADE NDIAKHAR,,,,,,,./0.png
-16.5361943752404,15.1265985287078,"3253",GADE NDIASSE,,,,,,,./0.png
-16.4236294996179,14.6625930499916,"3254",GADE NDIND,,,,,,,./0.png
-16.8306146495492,15.0588226939284,"3255",GADE NGOMENE,,,,,,,./0.png
-16.4868280491766,15.2439584204946,"3256",GADE NIANDOUL,,,,,,,./0.png
-16.2944701043053,15.2430896056288,"3257",GADE NIANDOUL,,,,,,,./0.png
-16.0728212911078,15.2720916962617,"3258",GADE NIASSENE I,,,,,,,./0.png
-16.1992560495856,15.2272031905725,"3259",GADE PENGHAR,,,,,,,./0.png
-16.6098088594922,15.2616014912613,"3260",GADE ROMNANE,,,,,,,./0.png
-15.7055714282918,15.8819346725113,"3261",GADE TAGANIDE,,,,,,,./0.png
-16.3683194112268,16.1129018002165,"3262",GADE TAMAKH,,,,,,,./0.png
-16.3907268895152,15.1621682693039,"3263",GADE YELLE,,,,,,,./0.png
-15.5972251848312,16.1971860064904,"3264",GADE YELOUR,,,,,,,./0.png
-16.5221533211622,14.550033109222,"3265",GADIACK I,,,,,,,./0.png
-16.5140741561988,14.534195277966,"3266",GADIACK II,,,,,,,./0.png
-15.1619079951742,14.2308004377163,"3267",GADIAGA,,,,,,,./0.png
-15.7833399074169,14.758408407976,"3268",GADIEDJI OUOLOF,,,,,,,./0.png
-15.7926080035788,14.7650307337386,"3269",GADIEDJI PEULH,,,,,,,./0.png
-15.7541809609965,13.9279316557558,"3270",GADIO,,,,,,,./0.png
-13.9618305192174,16.1164435689817,"3271",GADIOBE,,,,,,,./0.png
-15.621644574735,14.017392133611,"3272",GADJI KEUR AMADOU NDAO,,,,,,,./0.png
-15.4930690479657,15.1139421005358,"3273",GADY,,,,,,,./0.png
-15.4528620279155,16.5784092774209,"3274",GAE,,,,,,,./0.png
-16.8962771344982,14.357364699309,"3275",GAGNABOUGOU,,,,,,,./0.png
-16.0155954572182,14.3025672107328,"3276",GAGNICK GOUREYE I,,,,,,,./0.png
-16.0064046097855,14.3080848470363,"3277",GAGNICK GOUREYE II,,,,,,,./0.png
-15.9852372804187,14.3439832150786,"3278",GAGNICK HALTE,,,,,,,./0.png
-16.0031158931903,14.3107566653607,"3279",GAGNICK KHODJIL,,,,,,,./0.png
-16.3890688730507,14.1329695364739,"3280",GAGUE BOCAR,,,,,,,./0.png
-16.3530491191255,14.1180064000073,"3281",GAGUE CHERIF,,,,,,,./0.png
-16.3992740780281,14.1355770080561,"3282",GAGUE MODY,,,,,,,./0.png
-14.8376396102029,15.7105578388181,"3283",GAIDOUME AIRANKOBE,,,,,,,./0.png
-14.8527731388429,15.6913752932309,"3284",GAIDOUME NDIALAL,,,,,,,./0.png
-15.6473204009137,14.694177656481,"3285",GAINA MBAR,,,,,,,./0.png
-15.8162699086207,14.0922267104062,"3286",GAINTE BOYE,,,,,,,./0.png
-14.9292411447555,14.2789019821243,"3287",GAINTE PATHE,,,,,,,./0.png
-15.3517477931196,15.3806137200683,"3288",GAINTHE AMETH GUELY,,,,,,,./0.png
-15.5742554163412,14.0491817155059,"3289",GAINTHE GOUYE,,,,,,,./0.png
-15.9558325566534,13.838613656566,"3290",GAINTHE KAYE,,,,,,,./0.png
-15.4500029671282,14.0029252250635,"3291",GAINTHE PEULH I,,,,,,,./0.png
-15.4388976849062,14.0015350645121,"3292",GAINTHE PEULH II,,,,,,,./0.png
-14.9888551394627,13.9117558019708,"3293",GAINTHE SIMBING,,,,,,,./0.png
-16.4616574479621,15.3397053457241,"3294",GAL BEUTH,,,,,,,./0.png
-16.6028702031994,15.639494957799,"3295",GAL DAMEL ABDOUL,,,,,,,./0.png
-16.5472416649619,15.5819525750416,"3296",GAL DAMEL AMATH,,,,,,,./0.png
-16.5920628789371,15.6446438447705,"3297",GAL DAMEL KALIDOU,,,,,,,./0.png
-16.608025827125,15.6308624035399,"3298",GAL DAMEL SADELBE,,,,,,,./0.png
-17.0444676335152,14.800375570108,"3299",GALANE,,,,,,,./0.png
-16.2047743700282,14.3546041472024,"3300",GALANGUE PEULH,,,,,,,./0.png
-16.1983903849145,14.3520329959541,"3301",GALANGUE SERERE,,,,,,,./0.png
-15.7224733975062,15.7650647300258,"3302",GALAYEL,,,,,,,./0.png
-14.3764959624429,14.5289270475492,"3303",GALBASS,,,,,,,./0.png
-15.726660050847,15.7453436158204,"3304",GALDE NDIONABE,,,,,,,./0.png
-16.4458427170395,15.3816654336531,"3305",GALLA MBENGUE,,,,,,,./0.png
-12.6260943486088,15.0867098708938,"3306",GALLADE,,,,,,,./0.png
-16.1441294384424,14.8640165648777,"3307",GALLE,,,,,,,./0.png
-14.4144210518338,13.8828885283034,"3308",GALLE,,,,,,,./0.png
-16.2611329597303,14.7903559457522,"3309",GALLE  BABANAR,,,,,,,./0.png
-13.5538752759746,13.7429230266075,"3310",Galle Bo,,,,,,,./0.png
-14.5487661553053,15.5380936489951,"3311",GALLE II,,,,,,,./0.png
-16.1344662986972,14.7394865678099,"3312",GALLE MBAYARD,,,,,,,./0.png
-14.5766291660463,15.5475239587875,"3313",GALLER I,,,,,,,./0.png
-15.2555627510884,14.0293120774923,"3314",GALLO,,,,,,,./0.png
-16.4405036963443,14.6262155942619,"3315",GALLO NGOYE,,,,,,,./0.png
-16.3083456825086,14.7153645851637,"3316",GALLO PEYE,,,,,,,./0.png
-15.0648443860888,13.0289129776877,"3317",GALLOCOUNDA (SARE AMADOU,,,,,,,./0.png
-15.5133571011698,16.4638448793511,"3318",GALLODJINA,,,,,,,./0.png
-14.7317476621059,12.9892208146184,"3319",GALLOUYEL DEMBA,,,,,,,./0.png
-12.4402003856846,13.3718513595534,"3320",GALO,,,,,,,./0.png
-15.4888984521868,14.3765015701736,"3321",GALOLY PEULH,,,,,,,./0.png
-16.5853615171901,15.6682627896433,"3322",GALOU DAMEL,,,,,,,./0.png
-13.873884915718,16.070658950803,"3323",GALOYA PEULH,,,,,,,./0.png
-13.8546613587959,16.0696440247705,"3324",GALOYA TOUCOULEUR,,,,,,,./0.png
-13.3317884134779,15.5179779139498,"3325",GALOYABE TOUCOULEUR,,,,,,,./0.png
-15.6517274774023,14.081597716905,"3326",GAMA,,,,,,,./0.png
-14.6916698462645,16.5152228525472,"3327",GAMADJI PEULH,,,,,,,./0.png
-14.6972165075499,16.5157733564087,"3328",GAMADJI SARRE,,,,,,,./0.png
-13.4734867814303,13.9546259593652,"3329",GAMBI,,,,,,,./0.png
-14.1669920933534,12.8900465481827,"3330",GAMBIE SARA TALATA,,,,,,,./0.png
-14.1789839406456,12.7989231694812,"3331",GAMBISSARA,,,,,,,./0.png
-13.9379322642933,13.3150328341474,"3332",GAMBISSARA,,,,,,,./0.png
-14.4880651999492,14.8406561104647,"3333",GAMBOL,,,,,,,./0.png
-16.2174263668379,14.2174663164543,"3334",GAMBOUL KEUR MATAR,,,,,,,./0.png
-16.2388032707401,14.2273185545941,"3335",GAMBOUL PEULH,,,,,,,./0.png
-16.2317459522369,14.2247063239113,"3336",GAMBOUL THIEDO,,,,,,,./0.png
-12.9129784395976,13.3447104642574,"3337",GAMON,,,,,,,./0.png
-13.2041468759623,15.5139131805533,"3338",GANA BABOL,,,,,,,./0.png
-15.8946654202354,13.9571110528019,"3339",GANDA OUOLOF,,,,,,,./0.png
-15.901772163395,13.9516059394348,"3340",GANDA PEULH,,,,,,,./0.png
-16.5431710650607,14.8984318133144,"3341",GANDAL,,,,,,,./0.png
-12.6543207748672,15.098089443465,"3342",GANDE,,,,,,,./0.png
-16.2892217709328,14.2868680730299,"3343",GANDE,,,,,,,./0.png
-15.8376014112339,15.5796607426984,"3344",GANDE,,,,,,,./0.png
-15.8336399941527,15.5756078118559,"3345",GANDE II,,,,,,,./0.png
-16.2743891613869,14.2437737653775,"3346",GANDIAYE,,,,,,,./0.png
-16.9876224592417,14.4724417602313,"3347",GANDIGAL,,,,,,,./0.png
-16.0629218229019,14.8177243339511,"3348",GANDIOLE,,,,,,,./0.png
-12.8255769439974,12.6304815048714,"3349",GANDJIRI,,,,,,,./0.png
-16.444389305281,15.9615396280112,"3350",GANDON,,,,,,,./0.png
-17.1286948911748,14.7132111125011,"3351",GANDOUL,,,,,,,./0.png
-15.5971748462069,15.29137595598,"3352",GANG OUOLOF,,,,,,,./0.png
-15.6057278434921,15.2858563113457,"3353",GANG PEULH,,,,,,,./0.png
-12.7296154375843,13.7276417457063,"3354",GANGALI,,,,,,,./0.png
-14.1354517336411,13.6499539818866,"3355",GANGALY,,,,,,,./0.png
-16.5057195109232,15.1037285591684,"3356",GANGOU,,,,,,,./0.png
-13.8280399607826,16.0724736657625,"3357",GANGUEL,,,,,,,./0.png
-12.7325046784982,14.9471699960745,"3358",GANGUEL MAKA,,,,,,,./0.png
-12.9480462225694,15.3863549077383,"3359",GANGUEL SOULE,,,,,,,./0.png
-15.2495929566138,15.9955936607261,"3360",GANINA SABOURE,,,,,,,./0.png
-15.9288382354425,15.9768823470672,"3361",GANKET BALLA,,,,,,,./0.png
-15.9431598805416,15.906204141893,"3362",GANKET GUINTH,,,,,,,./0.png
-15.606125633713,16.0382939241083,"3363",GANKETTE PENDA YAYA.,,,,,,,./0.png
-15.7503216961213,14.152944819589,"3364",GANKY (DAROU SALAM I),,,,,,,./0.png
-16.4236329392805,15.890267930263,"3365",GANTOUR,,,,,,,./0.png
-15.3104641379195,15.8735238308905,"3366",GANYNEAL BARKANABE,,,,,,,./0.png
-15.3324982823053,15.8733916578967,"3367",GANYNEAL BISSINABE,,,,,,,./0.png
-13.4908436218263,16.0719701991288,"3368",GAOL,,,,,,,./0.png
-13.4313344112981,16.0453155008287,"3369",GAOUDAL I,,,,,,,./0.png
-13.4288901582836,16.0471502781211,"3370",GAOUDAL II,,,,,,,./0.png
-12.6513584679833,14.995895729937,"3371",GAOUDE BOFFE,,,,,,,./0.png
-12.6606724720336,14.9761605217157,"3372",GAOUDE BOFFE,,,,,,,./0.png
