X,Y,code_st,name,adresse,type_fonc,proprio,gestion,etat_avt,equipement,obs,icon_url
-15.900299999945,14.8868000001199,"2203",,DL_TOUBA_MADYANA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.5962909998297,14.7662929998222,"2204",,DL_REFANE_ISRA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.4273000002947,15.0241999997302,"2205",,DL_KEUR_MADIOP_BADAR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.87839999996,14.8532000001799,"2206",,DL_DAROU_MINAME3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.4548099999815,14.7007800003968,"2207",,DL_BAMBEY2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.0469000002348,15.0428000004197,"2208",,DL_DAROU_MOUSTY2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.882339999991,14.9098300000545,"2209",,DL_TOUBA_HLM2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.9052400002258,14.8936399998861,"2210",,DL_TOUBA_SAHM_BIS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8942099996917,14.8751600002338,"2211",,DL_KHOUDOSS_WELLE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8246400002358,14.8772199999031,"2212",,DL_NDINDY_FALLOU2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8460799996922,14.8581099999766,"2213",,DL_TOUBA_LANSAR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8460199996233,14.8440999996154,"2214",,DL_ROUTE_DE_NDIOUROULE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8524399998061,14.8658600003388,"2215",,DL_GOUYE_MBINDE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8718100000314,14.861639999986,"2216",,DL_GARE_BOU_NDAW2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8748899999734,14.8716500002474,"2217",,DL_TOUBA_GUEDE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8838500003772,14.8660500001075,"2218",,DL_DAROU_KHOUDOSS4,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8669200002578,14.8489199997582,"2219",,DL_KEUR_NIANG5,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8601599996842,14.8527900001585,"2220",,DL_TOUBA_NGUELEMOU,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8419099998466,14.8719699997158,"2221",,DL_GOUYE_MBINDE3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8699000000849,14.8936300003243,"2222",,DL_GUIDI_BOUSSO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.7174099997716,15.0498700000006,"2223",,DL_DEALY,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.4493000003947,14.7021699997458,"2224",,DL_LEONA_KAYENNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.6842300003142,14.9173299996798,"2225",,DL_TOUBA_BOGO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8731000001648,14.8606700002204,"2226",,DL_TOUBA_AGENCE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.4961200002378,14.718419999983,"2227",,DL_BAMBEYE-SERERE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.3511769999186,14.9114315900959,"2228",,DL_TAIBA_KHAYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2982299999145,14.7986499999976,"2229",,DL_TAIBA_MOUSTAPHA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.1967069002033,15.1150832895622,"2230",,DL_MBACKE_KADIOR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.9009167999703,15.2090621699832,"2231",,DL_SAM_YABAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.4276117001198,15.129652810329,"2232",,DL_AFFE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.3693539199474,14.7748061495842,"2233",,DL_SOKANO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2041099996767,15.628620000013,"2234",,LG_LOUGA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.4544400000059,15.3646900002433,"2235",,LG_KEBEMER,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.8661400002608,15.4761699997458,"2236",,LG_THIAMENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.125580000017,15.3993899996488,"2237",,LG_LINGUERE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.243859999939,15.6188099999816,"2238",,LG_LOUGA2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.5237799996472,15.7223900002983,"2239",,LG_POTOU,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.3343900000984,15.4788100000815,"2240",,LG_GUEOUL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2024699995908,15.5111900004182,"2241",,LG_MBEDIENNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.0789099996967,15.4169399995814,"2242",,LG_NDIAGNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.3184200001828,15.3481399996613,"2243",,LG_THIOLOM_FALL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.517779999947,15.2764699995909,"2244",,LG_NDANDE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.1753899999485,15.2773099996568,"2245",,LG_SAGATTA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.5831000003647,15.3960500003073,"2246",,LG_DIOKOUL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.0040799995922,15.7425300000595,"2247",,LG_NGUER_MALAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.9902500003372,15.5085300000595,"2248",,LG_COKI,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2293800003866,15.6182199997532,"2249",,LG_LOUGA4,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.218859999989,15.6203099999066,"2250",,LG_LOUGA3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2293600003637,15.6272200002029,"2251",,LG_LOUGA5,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.220359999914,15.6312200003028,"2252",,LG_LOUGA6,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.1219699997156,15.6794199999331,"2253",,LG_NIOMRE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-14.8638399996162,15.2724999999751,"2254",,LG_BARKEDJI,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.7057699996857,15.4223699999756,"2255",,LG_LOMPOUL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2124399998061,15.6242499999376,"2256",,LG_LOUGA7,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.4769500004421,15.3517800002469,"2257",,LG_DAHRA2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2887499998126,15.5611100002264,"2258",,LG_KEL_GUEYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-14.9497200002778,15.5330500003573,"2259",,LG_DODJI,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.4594400003557,15.7181400003608,"2260",,LG_LEONA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.3519699998156,15.6499400002309,"2261",,LG_MBEULEUKHE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.9922800004217,15.6393300001794,"2262",,LG_PETE_OUARACK,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.5333100002563,15.5333099997567,"2263",,LG_THIEPP,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.3681900002683,15.6758099998317,"2264",,LG_BAITY,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2180300003841,15.6092499997877,"2265",,LG_HLM_LOUGA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.0841116999949,15.238391880381,"2266",,LG_NDOYENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2199562996435,15.5968058998724,"2267",,LG_NGEYE_DELI,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2411520998895,15.6597357001425,"2268",,LG_KEBE_SAM,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.3051000001648,15.647520000148,"2269",,LG_NGUEUNE_SARR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2100999998151,15.6133000003948,"2270",,LG_CITE_WATTEL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2497999995703,15.6269999999501,"2271",,LG_DAGATHIE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2381942998271,15.6098671001866,"2272",,LG_GARE_ROUTIERE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.1735000000249,15.3659000002848,"2273",,LG_SINTIOU_KANENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2729699996657,15.7141099997767,"2274",,LG_NDIEYE_NIANG,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2267600000739,15.6233899998487,"2275",,LG_LOUGA_BIS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2214000002098,15.6150999997652,"2276",,LG_HLM_LOUGA_BIS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.4851000003647,15.3494000002099,"2277",,LG_DAHRA_BIS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.4475099996867,15.3723760003522,"2278",,LG_KEBEMER2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.1159999996003,15.6745999997902,"2279",,LG_THIENGUE1,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2261000002148,15.6109000003348,"2280",,LG_LOUGA_SUD,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2325000003747,15.6220999997153,"2281",,LG_SANTHIABA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2213000000949,15.6259999997003,"2282",,LG_ARTILLERIE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.215699999955,15.6282999996453,"2283",,LG_MONTAGNE_NORD,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2131999997801,15.618500000075,"2284",,LG_KEUR_SERIGNE_LOUGA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.1473940003328,15.5862633399812,"2285",,LG_GOUYAR_KEUR_IBRA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.9014047999915,15.6930564201177,"2286",,LG_KEUR_BALLA_SEYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2293099998566,15.6339599998541,"2287",,LG_MBOUBENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-15.2403240601072,15.3840979401679,"2288",,LG_OUARKHOKH,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9631899996187,14.4290200001729,"2289",,TH_MBOUR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9423400003907,14.7714999998251,"2290",,TH_THIES,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1116399997861,14.761500000025,"2291",,TH_MBIRDIAMM,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6871899999185,14.7646699996208,"2292",,TH_KHOMBOLE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8034100003712,14.9467599997742,"2293",,TH_TIVAOUANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0002200003527,14.4489700001654,"2294",,TH_SALY,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8690300002343,15.1265900000285,"2295",,TH_MBORO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9528700003502,14.3941399996613,"2296",,TH_MBOUR2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9157200003777,14.8042199996533,"2297",,TH_THIES2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.981494000148,14.9139870001999,"2298",,TH_MONTROLLAND,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1231099999265,14.9144200003827,"2299",,TH_KAYAR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.057739999901,14.4700799996923,"2300",,TH_SOMONE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1356899999935,14.832720000028,"2301",,TH_BAYAKH,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0629999996502,14.7641899999685,"2302",,TH_POUT,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9367800002967,14.799900000085,"2303",,TH_THIES3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9906299996747,14.4283299998297,"2304",,TH_MBOUR3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8671400003107,14.2302800002219,"2305",,TH_MBODIENNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.4188599995892,15.1076000002399,"2306",,TH_PEKESSE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.7985779996749,14.7599949998694,"2307",,TH_THIENABA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6589699998656,14.8231700002953,"2308",,TH_TOUBA_TOUL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8169299997197,14.9565299997597,"2309",,TH_TIVAOUANE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0163300004292,14.4449999996503,"2310",,TH_SALY2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0038899996238,14.5116700002703,"2311",,TH_NGUEKHOKH,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6272500002872,15.0688300002044,"2312",,TH_KOUL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.5508400001658,15.1033300002794,"2313",,TH_MERINA_DAKHAR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8712199996032,15.0352500002873,"2314",,TH_TAIBA_NDIAYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.2486899996437,15.038580000067,"2315",,TH_THILMAKHA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.918419999883,14.7870799997422,"2316",,TH_THIES4,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9220599995693,14.7756899996938,"2317",,TH_THIES5,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9733600000639,14.4218100004312,"2318",,TH_MBOUR4,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9644199996832,14.6557500003623,"2319",,TH_SINDIA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1097200002777,14.5640300001844,"2320",,TH_POPENGUINE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9361099999765,14.788940000081,"2321",,TH_THIES6,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0062499996377,14.989280000072,"2322",,TH_NOTTO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.7413300000794,15.0063900003983,"2323",,TH_PIRE_GOUREYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9519700002153,14.4153599997642,"2324",,TH_MBOUR5,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.7553500000025,14.275500000025,"2325",,TH_NGUENIENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8648400003657,14.6009199998582,"2326",,TH_TASSET_WOLOF,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9007200002278,14.9667699998357,"2327",,TH_PAMBAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.927160000034,14.8094200002329,"2328",,TH_THIES_NGUENT,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9282499999375,14.3441100001764,"2329",,TH_NIANING,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9648099996817,14.4208300002044,"2330",,TH_MBOUR8,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6344899996137,15.1103700002753,"2331",,TH_MEKHE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9330799996422,14.7810300004342,"2332",,TH_GRAND_THIES,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9066209998592,14.7753320002716,"2333",,TH_CITE_HERSENT,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.931811999624,14.7733689996796,"2334",,TH_CITE_LAMY,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9224100004211,14.7968200001429,"2335",,TH_THIES_GARE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0428300003042,14.4519200004078,"2336",,TH_SALY4,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9621399997611,14.4092300003643,"2337",,TH_MBOUR6,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9799200004077,14.4379100000465,"2338",,TH_MBOUR7,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8475000002248,14.1716699998706,"2339",,TH_JOAL2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9287260003046,14.7874929999021,"2340",,TH_RANDOULENE_NORD,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.952079999892,14.7802800000221,"2341",,TH_GRAND_STANDING,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8563700000754,14.8967640000586,"2342",,TH_LAM_LAM,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0803809998832,14.8873019998874,"2343",,TH_BAYAKH_MBIDIENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8138810003078,14.9496140000861,"2344",,TH_TIV_GDE_MOSQUEE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8088300003042,14.9553900002484,"2345",,TH_TIV_FOGNY2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6028100000814,14.8950799997422,"2346",,TH_KEUR_SAMBA_KANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9721700000454,14.4136900000935,"2347",,TH_MBOUR_TEFESS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9565799996672,14.4026700000205,"2348",,TH_MBR_SERERE_KAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9645300002592,14.4149200001579,"2349",,TH_MBR_THIOCE_EST,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9559399998311,14.4222500000375,"2350",,TH_MBR_DIAMAGUENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.980279999922,14.4227800001969,"2351",,TH_MBR_CHATEAU_NOR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9667399996512,14.4245299999596,"2352",,TH_MBR_GARAGE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9714399996562,14.4348100000815,"2353",,TH_MBR_MEDINE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9866099995518,14.4341100001764,"2354",,TH_GRAND_MBOUR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6980299997846,14.8736699998706,"2355",,TH_NDOUKOUMANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9942199997531,14.4401400003608,"2356",,TH_SALY_BAMBARA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9158799996622,14.7942700003603,"2357",,TH_THIES_BAYAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9339999998001,14.8068300004043,"2358",,TH_THIES_DIAKHAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9246100002513,14.7806900000435,"2359",,TH_THIES_HOSPITAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9120799997921,14.8099399999311,"2360",,TH_MEDINA_FALL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9132200002028,14.7729999997503,"2361",,TH_THIES_PARCELLES,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9300799997921,14.7928899996738,"2362",,TH_PLACE_DE_FRANCE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9381099995768,14.7766899999436,"2363",,TH_THIES_SOM,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9644700001903,14.7958599999391,"2364",,TH_POLYTECHNIQUE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.7364000002598,14.7194000002099,"2365",,TH_NGOUNDIANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9180000002997,14.7790999995654,"2366",,TH_THIES_DARAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.841779999947,14.1620299995849,"2367",,TH_JOAL3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.0472239998876,14.6681599997842,"2368",,TH_BOKHOU_KHINE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1069999998501,14.5512000002798,"2369",,TH_POPENG_THIOUPANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1152899999335,14.5586199998132,"2370",,TH_POPENG_NDAYANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1122999996452,14.5570999998652,"2371",,TH_POPENGUINE_HOPITAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1286099999515,14.5690299996348,"2372",,TH_NDAYANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8531229996267,14.1913320000718,"2373",,TH_JOAL_NGAZOBIL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8152299995648,14.2230499995579,"2374",,TH_NDIANDA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8680609996154,14.4312159998186,"2375",,TH_LOULY_BENTEGNE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9508930000119,14.432100000115,"2376",,TH_MBOUR_FABOR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9683389996451,14.4097259998551,"2377",,TH_MBOUR_ESCALE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8198100003312,14.5108500002274,"2378",,TH_Gu�lor_S�r�re,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9578477002112,15.0450993996176,"2379",,TH_DIOP_SAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.7514000004097,15.151260000049,"2380",,TH_LEONA_MBAYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8015000004247,15.2470999995654,"2381",,TH_DAROU_FALL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6933499998026,14.7631800001569,"2382",,TH_KHOMBOLE2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0618099996317,14.7708599999891,"2383",,TH_POUT2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9124099997217,14.7847300001894,"2384",,TH_THIES_HERSENT2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8212399997262,14.9464099998217,"2385",,TH_TIV_CHP_COURSE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.5258000001699,15.0122000003298,"2386",,TH_MAKOUMBA_SINE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8693000000949,14.9991999997802,"2387",,TH_MBAYENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8702000002298,14.9575000004247,"2388",,TH_DOUGNANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.5675000004246,15.19360000014,"2389",,TH_KELLE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6583999996602,14.9919400004307,"2390",,TH_PIRE_FAS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.0414749998713,14.548124999669,"2391",,TH_TWYFORD_SINDIA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.8875819996096,14.8591100002264,"2392",,TH_LALANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9352819995646,14.7694040002944,"2393",,TH_NORD_FAHU,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.6572261002043,14.6844848002334,"2394",,TH_BEOUANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1033109997028,14.8484289995987,"2395",,TH_NDIAR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9348529995662,14.7545159999135,"2396",,TH_KEUR_TIEM_SAVARE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.9274400003557,14.8279630000924,"2397",,TH_NGUENT_NORD,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1319700002153,14.8870800004417,"2398",,TH_MBAOUANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-16.7628699996507,14.6280400004457,"2399",,TH_NDINGUELERE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.1096499997477,14.7815900001784,"2400",,TH_KEUR_MOUSSA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
